WKT,confidence,detection_,TIF IMAGE
"POLYGON ((192181.5 478676.5,192222.5 478676.5,192222.5 478601.0,192181.5 478601.0,192181.5 478676.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192177.5 478630.5,192222.5 478630.5,192222.5 478575.5,192177.5 478575.5,192177.5 478630.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192138 478636,192202.5 478636.0,192202.5 478573.5,192138.0 478573.5,192138 478636))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192096.0 478646.5,192167.0 478646.5,192167.0 478583.5,192096.0 478583.5,192096.0 478646.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191936.5 478772.5,192003.5 478772.5,192003.5 478718.0,191936.5 478718.0,191936.5 478772.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191929.0 478739.5,191966.0 478739.5,191966.0 478693.5,191929.0 478693.5,191929.0 478739.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191950 478741,192000 478741,192000 478683,191950 478683,191950 478741))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191923 478711,191991 478711,191991.0 478661.5,191923.0 478661.5,191923 478711))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191924.0 478689.5,191984.5 478689.5,191984.5 478637.0,191924 478637,191924.0 478689.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191969.5 478697.5,192009.0 478697.5,192009 478630,191969.5 478630.0,191969.5 478697.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191923 478667,191964.5 478667.0,191964.5 478609.0,191923 478609,191923 478667))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191942.0 478658.5,191998.5 478658.5,191998.5 478600.0,191942 478600,191942.0 478658.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191923.5 478634.0,191960 478634,191960.0 478581.5,191923.5 478581.5,191923.5 478634.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191937.5 478620.0,191996 478620,191996.0 478563.5,191937.5 478563.5,191937.5 478620.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191968.5 478616.0,192049 478616,192049 478553,191968.5 478553.0,191968.5 478616.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191928 478591,191993.5 478591.0,191993.5 478545.5,191928.0 478545.5,191928 478591))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192026.0 478596.5,192098.0 478596.5,192098.0 478545.5,192026.0 478545.5,192026.0 478596.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192009.0 478630.5,192083.0 478630.5,192083 478570,192009 478570,192009.0 478630.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((187872.5 478996.5,187934.5 478996.5,187934.5 478933.0,187872.5 478933.0,187872.5 478996.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187906 478989,187972.5 478989.0,187972.5 478919.5,187906.0 478919.5,187906 478989))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187896.5 478953.0,187995.5 478953.0,187995.5 478884.5,187896.5 478884.5,187896.5 478953.0))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187950 478985,188009.5 478985.0,188009.5 478908.5,187950.0 478908.5,187950 478985))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187968.5 479005.5,188035.5 479005.5,188035.5 478938.5,187968.5 478938.5,187968.5 479005.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187929.5 479011.5,187994.5 479011.5,187994.5 478956.5,187929.5 478956.5,187929.5 479011.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187972.0 479040.5,188062.5 479040.5,188062.5 478971.0,187972 478971,187972.0 479040.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187991.0 478996.5,188063.5 478996.5,188063.5 478931.0,187991 478931,187991.0 478996.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187981.5 478969.5,188056.5 478969.5,188056.5 478869.5,187981.5 478869.5,187981.5 478969.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188033.5 478928.5,188077.5 478928.5,188077.5 478865.0,188033.5 478865.0,188033.5 478928.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187963.5 478902.0,188042 478902,188042.0 478835.5,187963.5 478835.5,187963.5 478902.0))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187972.5 479078.5,188048.0 479078.5,188048 479015,187972.5 479015.0,187972.5 479078.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187936.0 479079.5,187997.0 479079.5,187997 479018,187936 479018,187936.0 479079.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187869 479053,187951 479053,187951 478976,187869 478976,187869 479053))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((182303.0 443817.5,182362.5 443817.5,182362.5 443765.0,182303 443765,182303.0 443817.5))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182315 443841,182372.5 443841.0,182372.5 443790.0,182315 443790,182315 443841))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182335.5 443862.0,182387 443862,182387.0 443811.5,182335.5 443811.5,182335.5 443862.0))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182362 443886,182425.5 443886.0,182425.5 443831.0,182362 443831,182362 443886))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((189779.5 470339.5,189858.5 470339.5,189858.5 470300.0,189779.5 470300.0,189779.5 470339.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189837.0 470349.5,189902.5 470349.5,189902.5 470300.0,189837 470300,189837.0 470349.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189811 470376,189888.5 470376.0,189888.5 470326.0,189811 470326,189811 470376))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189802.5 470415.5,189888.0 470415.5,189888.0 470353.5,189802.5 470353.5,189802.5 470415.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189865.5 470395.5,189934.0 470395.5,189934.0 470339.5,189865.5 470339.5,189865.5 470395.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189876 470367,189952 470367,189952 470304,189876 470304,189876 470367))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189903.5 470414.0,189973 470414,189973 470358,189903.5 470358.0,189903.5 470414.0))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189862 470429,189916.5 470429.0,189916.5 470376.0,189862 470376,189862 470429))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189925.5 470454.5,189989.5 470454.5,189989.5 470399.5,189925.5 470399.5,189925.5 470454.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189966.5 470339.5,190022.5 470339.5,190022.5 470300.0,189966.5 470300.0,189966.5 470339.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((190013.0 470361.5,190066.5 470361.5,190066.5 470308.5,190013.0 470308.5,190013.0 470361.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189960.0 470482.5,190026.5 470482.5,190026.5 470416.5,189960.0 470416.5,189960.0 470482.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189979.5 470451.5,190037.5 470451.5,190037.5 470393.0,189979.5 470393.0,189979.5 470451.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189866.5 470592.5,189942.0 470592.5,189942.0 470528.5,189866.5 470528.5,189866.5 470592.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189942.0 470587.5,189998.0 470587.5,189998.0 470518.5,189942.0 470518.5,189942.0 470587.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189791.5 470435.0,189873.5 470435.0,189873.5 470389.5,189791.5 470389.5,189791.5 470435.0))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187581.5 470879.5,187660.5 470879.5,187660.5 470811.0,187581.5 470811.0,187581.5 470879.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187631 470881,187692 470881,187692.0 470831.5,187631.0 470831.5,187631 470881))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187565.0 470854.5,187619.5 470854.5,187619.5 470793.5,187565.0 470793.5,187565.0 470854.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187537 470839,187594 470839,187594.0 470777.5,187537.0 470777.5,187537 470839))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187524.0 470884.5,187599.5 470884.5,187599.5 470823.0,187524 470823,187524.0 470884.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187494.0 470872.5,187532.0 470872.5,187532.0 470809.5,187494.0 470809.5,187494.0 470872.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187496 470766,187560.5 470766.0,187560.5 470712.0,187496 470712,187496 470766))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187522.5 470749.5,187601.0 470749.5,187601 470672,187522.5 470672.0,187522.5 470749.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187593 470724,187671 470724,187671.0 470661.5,187593.0 470661.5,187593 470724))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((175617.0 476194.5,175674.0 476194.5,175674 476140,175617 476140,175617.0 476194.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((175594.5 476233.5,175652.5 476233.5,175652.5 476172.0,175594.5 476172.0,175594.5 476233.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((175571.0 476179.5,175646.5 476179.5,175646.5 476132.0,175571 476132,175571.0 476179.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((175533.5 476195.5,175580.5 476195.5,175580.5 476148.5,175533.5 476148.5,175533.5 476195.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((175555.0 476211.5,175617.5 476211.5,175617.5 476155.0,175555 476155,175555.0 476211.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((175549.5 476164.5,175589.5 476164.5,175589.5 476119.0,175549.5 476119.0,175549.5 476164.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((185122 469913,185207.5 469913.0,185207.5 469828.0,185122 469828,185122 469913))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185146.0 469943.5,185227.0 469943.5,185227.0 469853.5,185146.0 469853.5,185146.0 469943.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185159.0 469879.5,185227.0 469879.5,185227.0 469786.5,185159.0 469786.5,185159.0 469879.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((176846.5 447309.5,176906.5 447309.5,176906.5 447243.0,176846.5 447243.0,176846.5 447309.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((176881.0 447309.5,176936.0 447309.5,176936.0 447261.5,176881.0 447261.5,176881.0 447309.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((176913.0 447309.5,176937.5 447309.5,176937.5 447251.5,176913.0 447251.5,176913.0 447309.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((176532.5 473849.0,176606 473849,176606.0 473785.5,176532.5 473785.5,176532.5 473849.0))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176561 473916,176637.5 473916.0,176637.5 473842.0,176561 473842,176561 473916))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176540.0 473947.5,176615.0 473947.5,176615.0 473872.5,176540.0 473872.5,176540.0 473947.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176498.0 473918.5,176565.0 473918.5,176565 473845,176498 473845,176498.0 473918.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176425.5 473886.5,176497.0 473886.5,176497.0 473818.5,176425.5 473818.5,176425.5 473886.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176389.0 473873.5,176455.5 473873.5,176455.5 473800.0,176389 473800,176389.0 473873.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176458.5 473900.0,176525.5 473900.0,176525.5 473832.0,176458.5 473832.0,176458.5 473900.0))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((173302.5 470793.5,173362.0 470793.5,173362 470727,173302.5 470727.0,173302.5 470793.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173113.5 470732.0,173168.5 470732.0,173168.5 470682.0,173113.5 470682.0,173113.5 470732.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173099.5 470709.0,173148 470709,173148 470660,173099.5 470660.0,173099.5 470709.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173104 470685,173166 470685,173166.0 470626.5,173104.0 470626.5,173104 470685))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173136.5 470717.5,173193.5 470717.5,173193.5 470648.5,173136.5 470648.5,173136.5 470717.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173321 470831,173362.5 470831.0,173362.5 470765.0,173321 470765,173321 470831))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((176225.5 473976.5,176296.0 473976.5,176296 473901,176225.5 473901.0,176225.5 473976.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176256.0 473996.5,176322.0 473996.5,176322 473932,176256 473932,176256.0 473996.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176288.0 474009.5,176350.0 474009.5,176350.0 473949.5,176288.0 473949.5,176288.0 474009.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176191 474018,176265.5 474018.0,176265.5 473948.5,176191.0 473948.5,176191 474018))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176220.5 474019.5,176308.5 474019.5,176308.5 473968.5,176220.5 473968.5,176220.5 474019.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176147.0 474002.5,176224.0 474002.5,176224 473930,176147 473930,176147.0 474002.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176317.5 474014.5,176367.0 474014.5,176367 473956,176317.5 473956.0,176317.5 474014.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176222.5 473925.0,176299.5 473925.0,176299.5 473855.0,176222.5 473855.0,176222.5 473925.0))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176291.0 473813.5,176343.5 473813.5,176343.5 473767.0,176291 473767,176291.0 473813.5))",100,celtic_field,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((177053.5 447227.0,177132.5 447227.0,177132.5 447160.0,177053.5 447160.0,177053.5 447227.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177111 447256,177183.5 447256.0,177183.5 447176.5,177111.0 447176.5,177111 447256))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177129.5 447290.5,177202.0 447290.5,177202.0 447219.5,177129.5 447219.5,177129.5 447290.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177064.5 447279.5,177143.0 447279.5,177143.0 447204.5,177064.5 447204.5,177064.5 447279.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177079.5 447307.0,177152 447307,177152 447245,177079.5 447245.0,177079.5 447307.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177023 447249,177083 447249,177083.0 447183.5,177023.0 447183.5,177023 447249))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((176983 447268,177058.5 447268.0,177058.5 447203.0,176983 447203,176983 447268))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177001.5 447298.5,177072.5 447298.5,177072.5 447227.5,177001.5 447227.5,177001.5 447298.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((176949.5 447302.0,177022 447302,177022.0 447235.5,176949.5 447235.5,176949.5 447302.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((176923.0 447309.5,176977.0 447309.5,176977.0 447243.5,176923.0 447243.5,176923.0 447309.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((192424.5 479284.5,192491.5 479284.5,192491.5 479225.0,192424.5 479225.0,192424.5 479284.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192438 479249,192495.5 479249.0,192495.5 479196.5,192438.0 479196.5,192438 479249))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192420.0 479304.5,192468.0 479304.5,192468 479261,192420 479261,192420.0 479304.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192418.5 479338.0,192464 479338,192464 479288,192418.5 479288.0,192418.5 479338.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192390.5 479349.5,192437.5 479349.5,192437.5 479282.0,192390.5 479282.0,192390.5 479349.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((185247.5 470016.5,185327.0 470016.5,185327.0 469952.5,185247.5 469952.5,185247.5 470016.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185218.0 469986.5,185282.5 469986.5,185282.5 469930.0,185218 469930,185218.0 469986.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185270.5 469974.5,185322.5 469974.5,185322.5 469917.0,185270.5 469917.0,185270.5 469974.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185294.0 469993.5,185353.5 469993.5,185353.5 469919.5,185294.0 469919.5,185294.0 469993.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187437.0 470884.5,187506.0 470884.5,187506.0 470836.5,187437.0 470836.5,187437.0 470884.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187453.0 470870.5,187506.0 470870.5,187506 470795,187453 470795,187453.0 470870.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((187350.5 485914.0,187415 485914,187415 485859,187350.5 485859.0,187350.5 485914.0))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187319 485899,187381 485899,187381.0 485844.5,187319.0 485844.5,187319 485899))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187289 485884,187375.5 485884.0,187375.5 485816.5,187289.0 485816.5,187289 485884))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187348.5 485877.5,187410.0 485877.5,187410 485812,187348.5 485812.0,187348.5 485877.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187378.5 485892.0,187431.5 485892.0,187431.5 485836.0,187378.5 485836.0,187378.5 485892.0))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187403.5 485906.5,187448.0 485906.5,187448 485856,187403.5 485856.0,187403.5 485906.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187374 485931,187431.5 485931.0,187431.5 485874.0,187374 485874,187374 485931))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187336.5 485841.0,187389.5 485841.0,187389.5 485792.0,187336.5 485792.0,187336.5 485841.0))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187299 485835,187362.5 485835.0,187362.5 485777.5,187299.0 485777.5,187299 485835))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187284.5 485810.5,187355.0 485810.5,187355.0 485742.5,187284.5 485742.5,187284.5 485810.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187267.0 485779.5,187324.0 485779.5,187324 485712,187267 485712,187267.0 485779.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187277.5 485768.0,187361.5 485768.0,187361.5 485683.5,187277.5 485683.5,187277.5 485768.0))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187331.5 485779.0,187380.5 485779.0,187380.5 485724.5,187331.5 485724.5,187331.5 485779.0))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187354 485802,187392.5 485802.0,187392.5 485754.0,187354 485754,187354 485802))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187240 485738,187290.5 485738.0,187290.5 485675.0,187240 485675,187240 485738))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187358.5 485754.5,187419.0 485754.5,187419 485695,187358.5 485695.0,187358.5 485754.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187380.5 485786.5,187448.0 485786.5,187448.0 485721.5,187380.5 485721.5,187380.5 485786.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187453 485824,187504.5 485824.0,187504.5 485775.0,187453 485775,187453 485824))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((187433.0 485837.5,187482.5 485837.5,187482.5 485789.5,187433.0 485789.5,187433.0 485837.5))",100,celtic_field,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((182495.5 444508.5,182555.0 444508.5,182555 444449,182495.5 444449.0,182495.5 444508.5))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182501 444526,182560.5 444526.0,182560.5 444480.5,182501.0 444480.5,182501 444526))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182537.0 444513.5,182593.0 444513.5,182593 444470,182537 444470,182537.0 444513.5))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182680.5 444484.0,182748 444484,182748 444445,182680.5 444445.0,182680.5 444484.0))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182689.5 444525.5,182755.0 444525.5,182755 444461,182689.5 444461.0,182689.5 444525.5))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((190082.5 478979.5,190148.0 478979.5,190148.0 478916.5,190082.5 478916.5,190082.5 478979.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190067.0 478942.5,190130.5 478942.5,190130.5 478877.0,190067 478877,190067.0 478942.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190129.5 479032.5,190196.5 479032.5,190196.5 478966.0,190129.5 478966.0,190129.5 479032.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((178194.0 447010.5,178267.5 447010.5,178267.5 446922.5,178194.0 446922.5,178194.0 447010.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178171.5 447018.5,178229.0 447018.5,178229.0 446943.5,178171.5 446943.5,178171.5 447018.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178139.5 447024.0,178201.5 447024.0,178201.5 446955.0,178139.5 446955.0,178139.5 447024.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178125 446984,178210 446984,178210.0 446920.5,178125.0 446920.5,178125 446984))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178181.5 446956.0,178260.5 446956.0,178260.5 446897.5,178181.5 446897.5,178181.5 446956.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178074.0 447022.5,178161.5 447022.5,178161.5 446949.5,178074.0 446949.5,178074.0 447022.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178190 446928,178258 446928,178258.0 446863.5,178190.0 446863.5,178190 446928))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178151.5 446942.0,178220.5 446942.0,178220.5 446880.5,178151.5 446880.5,178151.5 446942.0))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((175433.5 447450.5,175508.5 447450.5,175508.5 447389.0,175433.5 447389.0,175433.5 447450.5))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((175394 447430,175457 447430,175457 447387,175394 447387,175394 447430))",100,celtic_field,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((173575 470528,173636.5 470528.0,173636.5 470456.5,173575.0 470456.5,173575 470528))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173541.5 470558.0,173600 470558,173600.0 470484.5,173541.5 470484.5,173541.5 470558.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
