WKT,confidence,detection_,TIF IMAGE
"POLYGON ((193683.5 478365.0,193707.5 478365.0,193707.5 478336.5,193683.5 478336.5,193683.5 478365.0))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((175823 471124,175845 471124,175845.0 471103.5,175823.0 471103.5,175823 471124))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((177576 480940,177596 480940,177596 480925,177576 480925,177576 480940))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((177618.0 480912.5,177631.5 480912.5,177631.5 480898.5,177618.0 480898.5,177618.0 480912.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((177668 480938,177690.5 480938.0,177690.5 480916.0,177668 480916,177668 480938))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((177350.5 480347.0,177370 480347,177370.0 480327.5,177350.5 480327.5,177350.5 480347.0))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((177278.5 480523.0,177301.5 480523.0,177301.5 480501.0,177278.5 480501.0,177278.5 480523.0))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((172914.5 480835.5,172931.0 480835.5,172931 480816,172914.5 480816.0,172914.5 480835.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173027.5 480781.5,173051.5 480781.5,173051.5 480762.5,173027.5 480762.5,173027.5 480781.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((179042 447664,179072.5 447664.0,179072.5 447640.0,179042 447640,179042 447664))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((175973.5 474304.5,176004.5 474304.5,176004.5 474283.0,175973.5 474283.0,175973.5 474304.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((184135 449381,184150.5 449381.0,184150.5 449366.0,184135 449366,184135 449381))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((180005.0 478343.5,180021.0 478343.5,180021 478327,180005 478327,180005.0 478343.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((185619.5 483799.5,185638.0 483799.5,185638 483783,185619.5 483783.0,185619.5 483799.5))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((171206 471172,171223 471172,171223 471158,171206 471158,171206 471172))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((175548.5 474120.0,175568.5 474120.0,175568.5 474100.5,175548.5 474100.5,175548.5 474120.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((175655.5 474019.5,175675.5 474019.5,175675.5 474005.0,175655.5 474005.0,175655.5 474019.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((175735 474235,175756 474235,175756 474215,175735 474215,175735 474235))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((175726.5 474215.0,175739.5 474215.0,175739.5 474201.0,175726.5 474201.0,175726.5 474215.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((175751.0 474202.5,175762.5 474202.5,175762.5 474192.0,175751 474192,175751.0 474202.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((175750.5 474191.5,175763.5 474191.5,175763.5 474178.0,175750.5 474178.0,175750.5 474191.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((175674.5 474187.5,175687.5 474187.5,175687.5 474174.5,175674.5 474174.5,175674.5 474187.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((175742.0 474176.5,175754.0 474176.5,175754 474163,175742 474163,175742.0 474176.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((179291.0 447801.5,179313.5 447801.5,179313.5 447777.5,179291.0 447777.5,179291.0 447801.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((173156.5 480652.0,173180.5 480652.0,173180.5 480628.0,173156.5 480628.0,173156.5 480652.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((176738 475036,176750.5 475036.0,176750.5 475020.5,176738.0 475020.5,176738 475036))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((176794.0 475037.5,176809.0 475037.5,176809.0 475021.5,176794.0 475021.5,176794.0 475037.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((176790.5 474980.5,176806.5 474980.5,176806.5 474966.5,176790.5 474966.5,176790.5 474980.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((188692 486877,188708 486877,188708 486862,188692 486862,188692 486877))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((186616 469074,186635.5 469074.0,186635.5 469055.0,186616 469055,186616 469074))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((190651.5 478074.5,190673.5 478074.5,190673.5 478055.0,190651.5 478055.0,190651.5 478074.5))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190778.0 478239.5,190791.5 478239.5,190791.5 478225.5,190778.0 478225.5,190778.0 478239.5))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((177262.5 470889.0,177276.5 470889.0,177276.5 470874.5,177262.5 470874.5,177262.5 470889.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((188582.0 475450.5,188604.0 475450.5,188604 475428,188582 475428,188582.0 475450.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((185586.5 481008.0,185615 481008,185615.0 480980.5,185586.5 480980.5,185586.5 481008.0))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((175872.5 445421.5,175886.0 445421.5,175886 445408,175872.5 445408.0,175872.5 445421.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((183805.5 444090.5,183819.5 444090.5,183819.5 444075.5,183805.5 444075.5,183805.5 444090.5))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((191668.5 480343.0,191683.5 480343.0,191683.5 480327.5,191668.5 480327.5,191668.5 480343.0))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((183830.5 447119.5,183843.5 447119.5,183843.5 447106.5,183830.5 447106.5,183830.5 447119.5))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((183698.0 474950.5,183715.5 474950.5,183715.5 474933.0,183698 474933,183698.0 474950.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183688.5 474962.0,183703 474962,183703 474948,183688.5 474948.0,183688.5 474962.0))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183678.5 474985.5,183695.0 474985.5,183695 474970,183678.5 474970.0,183678.5 474985.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180796.0 480808.5,180824.0 480808.5,180824.0 480785.5,180796.0 480785.5,180796.0 480808.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((184996.0 480652.5,185012.0 480652.5,185012.0 480635.5,184996.0 480635.5,184996.0 480652.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((189465.0 477037.5,189489.5 477037.5,189489.5 477016.5,189465.0 477016.5,189465.0 477037.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((189368.5 476902.5,189390.5 476902.5,189390.5 476882.5,189368.5 476882.5,189368.5 476902.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((176660.5 469146.0,176676.5 469146.0,176676.5 469129.0,176660.5 469129.0,176660.5 469146.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((179036.5 472197.5,179053.0 472197.5,179053.0 472178.5,179036.5 472178.5,179036.5 472197.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((179079.0 472188.5,179095.5 472188.5,179095.5 472173.5,179079.0 472173.5,179079.0 472188.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((182912.5 481118.0,182941.5 481118.0,182941.5 481090.0,182912.5 481090.0,182912.5 481118.0))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((178431.5 468933.5,178452.5 468933.5,178452.5 468909.0,178431.5 468909.0,178431.5 468933.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((178415.0 468942.5,178428.0 468942.5,178428 468926,178415 468926,178415.0 468942.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((178409.5 468950.5,178423.0 468950.5,178423.0 468938.5,178409.5 468938.5,178409.5 468950.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((173857.5 478190.5,173883.5 478190.5,173883.5 478167.0,173857.5 478167.0,173857.5 478190.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174281.5 478185.5,174301.0 478185.5,174301.0 478165.5,174281.5 478165.5,174281.5 478185.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174358 478224,174382.5 478224.0,174382.5 478201.5,174358.0 478201.5,174358 478224))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174459.5 478225.5,174482.0 478225.5,174482.0 478202.5,174459.5 478202.5,174459.5 478225.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172493 478059,172508.5 478059.0,172508.5 478024.5,172493.0 478024.5,172493 478059))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172613.5 478030.0,172634.5 478030.0,172634.5 478012.5,172613.5 478012.5,172613.5 478030.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172539.5 478026.5,172556.5 478026.5,172556.5 478007.5,172539.5 478007.5,172539.5 478026.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174152.5 475951.0,174173.5 475951.0,174173.5 475930.0,174152.5 475930.0,174152.5 475951.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((179535 472268,179548.5 472268.0,179548.5 472255.0,179535 472255,179535 472268))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((179124.5 468921.5,179144.0 468921.5,179144.0 468902.5,179124.5 468902.5,179124.5 468921.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((172016.5 476302.0,172034.5 476302.0,172034.5 476284.5,172016.5 476284.5,172016.5 476302.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((183317.0 474887.5,183339.5 474887.5,183339.5 474867.0,183317 474867,183317.0 474887.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((189037.0 477750.5,189059.5 477750.5,189059.5 477730.5,189037.0 477730.5,189037.0 477750.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187604 480804,187623 480804,187623 480786,187604 480786,187604 480804))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((177570.5 475408.0,177591.5 475408.0,177591.5 475385.5,177570.5 475385.5,177570.5 475408.0))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((177624.5 475421.5,177650.5 475421.5,177650.5 475397.0,177624.5 475397.0,177624.5 475421.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((190537.0 480822.5,190555.0 480822.5,190555 480807,190537 480807,190537.0 480822.5))",100,barrow,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((175773.5 445176.5,175793.0 445176.5,175793 445158,175773.5 445158.0,175773.5 445176.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178919.5 444985.0,178932 444985,178932.0 444973.5,178919.5 444973.5,178919.5 444985.0))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178928.5 445008.5,178944.0 445008.5,178944 444993,178928.5 444993.0,178928.5 445008.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178937.0 445021.5,178952.0 445021.5,178952 445009,178937 445009,178937.0 445021.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((187214 475938,187238 475938,187238 475916,187214 475916,187214 475938))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187331.5 475940.0,187356 475940,187356.0 475914.5,187331.5 475914.5,187331.5 475940.0))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((173008.5 469781.5,173026.5 469781.5,173026.5 469762.5,173008.5 469762.5,173008.5 469781.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((172443.0 471743.5,172465.0 471743.5,172465 471725,172443 471725,172443.0 471743.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((186244 481039,186269 481039,186269.0 481015.5,186244.0 481015.5,186244 481039))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((186250.5 480999.5,186275.0 480999.5,186275.0 480976.5,186250.5 480976.5,186250.5 480999.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((186209.5 481033.0,186244 481033,186244.0 480997.5,186209.5 480997.5,186209.5 481033.0))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188768 484522,188793 484522,188793 484499,188768 484499,188768 484522))",100,barrow,LiDAR files/27cn2/27cn2_SLRM_clip.tif
"POLYGON ((179728.5 471298.5,179739.5 471298.5,179739.5 471287.5,179728.5 471287.5,179728.5 471298.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((179767 471258,179783 471258,179783.0 471242.5,179767.0 471242.5,179767 471258))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((170952.0 474918.5,170968.0 474918.5,170968 474903,170952 474903,170952.0 474918.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171000 474962,171017 474962,171017.0 474943.5,171000.0 474943.5,171000 474962))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171015 474903,171026.5 474903.0,171026.5 474886.5,171015.0 474886.5,171015 474903))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((170953.0 474892.5,170977.0 474892.5,170977.0 474866.5,170953.0 474866.5,170953.0 474892.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((170863.5 474889.5,170880.5 474889.5,170880.5 474871.0,170863.5 474871.0,170863.5 474889.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174343.5 477256.5,174361.5 477256.5,174361.5 477239.5,174343.5 477239.5,174343.5 477256.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((189988.5 469129.0,190012.5 469129.0,190012.5 469111.5,189988.5 469111.5,189988.5 469129.0))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((178602.5 481037.5,178620.0 481037.5,178620.0 481018.5,178602.5 481018.5,178602.5 481037.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((171902.5 474506.0,171920 474506,171920.0 474489.5,171902.5 474489.5,171902.5 474506.0))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171168.0 475095.5,171182.5 475095.5,171182.5 475081.0,171168 475081,171168.0 475095.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((183742.5 446411.5,183760.0 446411.5,183760 446396,183742.5 446396.0,183742.5 446411.5))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((183686 446330,183711.5 446330.0,183711.5 446308.0,183686 446308,183686 446330))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((178745.5 447784.0,178769 447784,178769 447762,178745.5 447762.0,178745.5 447784.0))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178709.5 447748.0,178736 447748,178736.0 447720.5,178709.5 447720.5,178709.5 447748.0))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((176204 474117,176218.5 474117.0,176218.5 474102.5,176204.0 474102.5,176204 474117))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176176.5 474175.5,176196.0 474175.5,176196.0 474156.5,176176.5 474156.5,176176.5 474175.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176148.5 474243.0,176168 474243,176168.0 474223.5,176148.5 474223.5,176148.5 474243.0))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((183869 478488,183891.5 478488.0,183891.5 478466.5,183869.0 478466.5,183869 478488))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183888.5 478492.5,183901.5 478492.5,183901.5 478481.0,183888.5 478481.0,183888.5 478492.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183888.5 478435.0,183906.5 478435.0,183906.5 478416.0,183888.5 478416.0,183888.5 478435.0))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183907 478455,183918 478455,183918 478445,183907 478445,183907 478455))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183913.5 478411.0,183926 478411,183926 478399,183913.5 478399.0,183913.5 478411.0))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((176691.0 474805.5,176710.0 474805.5,176710.0 474786.5,176691.0 474786.5,176691.0 474805.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((175021 477141,175039.5 477141.0,175039.5 477124.5,175021.0 477124.5,175021 477141))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174985.5 477230.0,175001.5 477230.0,175001.5 477210.5,174985.5 477210.5,174985.5 477230.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174947.5 477243.5,174978.5 477243.5,174978.5 477213.5,174947.5 477213.5,174947.5 477243.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174949.5 477379.0,174968.5 477379.0,174968.5 477360.0,174949.5 477360.0,174949.5 477379.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((175021.0 477407.5,175038.5 477407.5,175038.5 477390.5,175021.0 477390.5,175021.0 477407.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172009.0 474418.5,172032.0 474418.5,172032 474396,172009 474396,172009.0 474418.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171993.5 474392.5,172009.0 474392.5,172009 474378,171993.5 474378.0,171993.5 474392.5))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((172076.5 474556.0,172092.5 474556.0,172092.5 474535.5,172076.5 474535.5,172076.5 474556.0))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((172123.5 474587.0,172143 474587,172143 474571,172123.5 474571.0,172123.5 474587.0))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((188962.0 481189.5,188986.5 481189.5,188986.5 481164.0,188962 481164,188962.0 481189.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((171463.5 474887.5,171482.5 474887.5,171482.5 474868.0,171463.5 474868.0,171463.5 474887.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171495.5 474896.5,171516.0 474896.5,171516.0 474868.5,171495.5 474868.5,171495.5 474896.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171484.5 474917.5,171502.5 474917.5,171502.5 474899.5,171484.5 474899.5,171484.5 474917.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171424.5 474892.5,171444.0 474892.5,171444 474873,171424.5 474873.0,171424.5 474892.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171436.5 474928.5,171459.0 474928.5,171459 474906,171436.5 474906.0,171436.5 474928.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171459.5 474944.0,171479.5 474944.0,171479.5 474922.0,171459.5 474922.0,171459.5 474944.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171457.0 474973.5,171478.5 474973.5,171478.5 474951.5,171457.0 474951.5,171457.0 474973.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((189583.5 469057.0,189605 469057,189605 469039,189583.5 469039.0,189583.5 469057.0))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((176979.5 481124.5,176992.5 481124.5,176992.5 481109.0,176979.5 481109.0,176979.5 481124.5))",100,barrow,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((187119 471827,187142 471827,187142 471805,187119 471805,187119 471827))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185334 481271,185361.5 481271.0,185361.5 481245.0,185334 481245,185334 481271))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((185234.0 481291.5,185261.0 481291.5,185261.0 481265.5,185234.0 481265.5,185234.0 481291.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((185479 481397,185496.5 481397.0,185496.5 481380.5,185479.0 481380.5,185479 481397))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((185350.5 481393.0,185368 481393,185368.0 481367.5,185350.5 481367.5,185350.5 481393.0))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((178974.5 444232.0,178995 444232,178995.0 444215.5,178974.5 444215.5,178974.5 444232.0))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((184142.5 477545.0,184161.5 477545.0,184161.5 477525.5,184142.5 477525.5,184142.5 477545.0))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((184160.0 477583.5,184177.5 477583.5,184177.5 477569.0,184160 477569,184160.0 477583.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183939.5 477589.5,183965.5 477589.5,183965.5 477570.0,183939.5 477570.0,183939.5 477589.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((172535 471757,172554 471757,172554.0 471739.5,172535.0 471739.5,172535 471757))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((175783.0 445176.5,175792.5 445176.5,175792.5 445156.0,175783 445156,175783.0 445176.5))",100,barrow,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((174154 469603,174168.5 469603.0,174168.5 469587.5,174154.0 469587.5,174154 469603))",100,barrow,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((187282.0 480560.5,187303.0 480560.5,187303 480540,187282 480540,187282.0 480560.5))",100,barrow,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((181863.5 480318.0,181897 480318,181897 480290,181863.5 480290.0,181863.5 480318.0))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((181887 480292,181909.5 480292.0,181909.5 480272.0,181887 480272,181887 480292))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180167.0 480630.5,180184.0 480630.5,180184.0 480613.5,180167.0 480613.5,180167.0 480630.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180141.5 447031.0,180159.5 447031.0,180159.5 447012.5,180141.5 447012.5,180141.5 447031.0))",100,barrow,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182860.0 481178.5,182880.0 481178.5,182880 481160,182860 481160,182860.0 481178.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((182890 481320,182917 481320,182917 481292,182890 481292,182890 481320))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((182945 481319,182976 481319,182976 481293,182945 481293,182945 481319))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((182918.5 481189.5,182944.5 481189.5,182944.5 481166.5,182918.5 481166.5,182918.5 481189.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((188097.5 471288.5,188123.5 471288.5,188123.5 471264.0,188097.5 471264.0,188097.5 471288.5))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((188099.0 471189.5,188118.5 471189.5,188118.5 471172.5,188099.0 471172.5,188099.0 471189.5))",100,barrow,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((172478.5 478057.0,172507.5 478057.0,172507.5 478026.5,172478.5 478026.5,172478.5 478057.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((171434.5 475670.5,171458.5 475670.5,171458.5 475649.5,171434.5 475649.5,171434.5 475670.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174143 478107,174165 478107,174165.0 478086.5,174143.0 478086.5,174143 478107))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174139 478244,174166 478244,174166 478217,174139 478217,174139 478244))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((176491.5 469128.5,176508.5 469128.5,176508.5 469111.0,176491.5 469111.0,176491.5 469128.5))",100,barrow,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((171963.5 476104.0,171991 476104,171991.0 476079.5,171963.5 476079.5,171963.5 476104.0))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172606.5 475445.5,172621.0 475445.5,172621.0 475427.5,172606.5 475427.5,172606.5 475445.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((172711.0 475527.5,172729.0 475527.5,172729 475510,172711 475510,172711.0 475527.5))",100,barrow,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((184000.5 475096.5,184030.5 475096.5,184030.5 475076.5,184000.5 475076.5,184000.5 475096.5))",100,barrow,LiDAR files/27cz1/27cz1_SLRM_clip.tif
